snapshot_utc,snapshot_park_datetime,snapshot_park_date,snapshot_timezone,park_id,park_name,land,ride_id,ride_name,is_open,wait_time_minutes,source_last_updated_utc,source_last_updated_park_datetime,source_url,normalized_ride_name,base_ride_name,canonical_attraction_id,canonical_attraction_name,canonical_category,canonical_match_source,access_mode,is_single_rider,is_likely_entertainment,source_age_minutes,observed_wait_time_minutes,quality_flags,training_eligibility
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Adventureland,326,Indiana Jones™ Adventure,TRUE,20,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,indiana jones adventure,Indiana Jones™ Adventure,disneyland-indiana-jones-adventure,Indiana Jones™ Adventure,attraction,auto_normalized,standby,FALSE,FALSE,4.7,20,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Adventureland,296,Jungle Cruise,TRUE,20,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,jungle cruise,Jungle Cruise,disneyland-jungle-cruise,Jungle Cruise,attraction,auto_normalized,standby,FALSE,FALSE,4.7,20,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Adventureland,288,Walt Disney's Enchanted Tiki Room,TRUE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,walt disney's enchanted tiki room,Walt Disney's Enchanted Tiki Room,disneyland-walt-disney-s-enchanted-tiki-room,Walt Disney's Enchanted Tiki Room,attraction,auto_normalized,standby,FALSE,FALSE,4.7,0,open_zero,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Bayou Country,304,Davy Crockett's Explorer Canoes,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,davy crockett's explorer canoes,Davy Crockett's Explorer Canoes,disneyland-davy-crockett-s-explorer-canoes,Davy Crockett's Explorer Canoes,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|possible_full_day_closed,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Bayou Country,306,The Many Adventures of Winnie the Pooh,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,the many adventures of winnie the pooh,The Many Adventures of Winnie the Pooh,disneyland-the-many-adventures-of-winnie-the-pooh,The Many Adventures of Winnie the Pooh,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Bayou Country,14168,Tiana's Bayou Adventure,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,tiana's bayou adventure,Tiana's Bayou Adventure,disneyland-tiana-s-bayou-adventure,Tiana's Bayou Adventure,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Bayou Country,14326,Tiana's Bayou Adventure Single Rider,TRUE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,tiana's bayou adventure single rider,Tiana's Bayou Adventure,disneyland-tiana-s-bayou-adventure,Tiana's Bayou Adventure,attraction,auto_normalized,single_rider,TRUE,FALSE,4.7,0,open_zero|single_rider|single_rider_all_zero,single_rider_availability_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,307,"""it's a small world""",TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,it's a small world,"""it's a small world""",disneyland-it-s-a-small-world,"""it's a small world""",attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,285,Alice in Wonderland,TRUE,10,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,alice in wonderland,Alice in Wonderland,disneyland-alice-in-wonderland,Alice in Wonderland,attraction,auto_normalized,standby,FALSE,FALSE,4.7,10,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,16254,Bluey’s Best Day Ever! at Fantasyland Theatre,TRUE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,bluey's best day ever at fantasyland theatre,Bluey’s Best Day Ever! at Fantasyland Theatre,disneyland-bluey-s-best-day-ever-at-fantasyland-theatre,Bluey’s Best Day Ever! at Fantasyland Theatre,attraction,auto_normalized,standby,FALSE,FALSE,4.7,0,open_zero,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,303,Casey Jr. Circus Train,TRUE,15,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,casey jr circus train,Casey Jr. Circus Train,disneyland-casey-jr-circus-train,Casey Jr. Circus Train,attraction,auto_normalized,standby,FALSE,FALSE,4.7,15,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,275,Dumbo the Flying Elephant,TRUE,30,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,dumbo the flying elephant,Dumbo the Flying Elephant,disneyland-dumbo-the-flying-elephant,Dumbo the Flying Elephant,attraction,auto_normalized,standby,FALSE,FALSE,4.7,30,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,277,King Arthur Carrousel,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,king arthur carrousel,King Arthur Carrousel,disneyland-king-arthur-carrousel,King Arthur Carrousel,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|possible_full_day_closed,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,278,Mad Tea Party,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,mad tea party,Mad Tea Party,disneyland-mad-tea-party,Mad Tea Party,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,279,Matterhorn Bobsleds,TRUE,20,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,matterhorn bobsleds,Matterhorn Bobsleds,disneyland-matterhorn-bobsleds,Matterhorn Bobsleds,attraction,auto_normalized,standby,FALSE,FALSE,4.7,20,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,6711,Meet Disney Princesses at Royal Hall,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,meet disney princesses at royal hall,Meet Disney Princesses at Royal Hall,disneyland-meet-disney-princesses-at-royal-hall,Meet Disney Princesses at Royal Hall,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|temporary_downtime,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,280,Mr. Toad's Wild Ride,TRUE,10,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,mr toad's wild ride,Mr. Toad's Wild Ride,disneyland-mr-toad-s-wild-ride,Mr. Toad's Wild Ride,attraction,auto_normalized,standby,FALSE,FALSE,4.7,10,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,281,Peter Pan's Flight,TRUE,35,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,peter pan's flight,Peter Pan's Flight,disneyland-peter-pan-s-flight,Peter Pan's Flight,attraction,auto_normalized,standby,FALSE,FALSE,4.7,35,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,282,Pinocchio's Daring Journey,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,pinocchio's daring journey,Pinocchio's Daring Journey,disneyland-pinocchio-s-daring-journey,Pinocchio's Daring Journey,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,687,Sleeping Beauty Castle Walkthrough,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,sleeping beauty castle walkthrough,Sleeping Beauty Castle Walkthrough,disneyland-sleeping-beauty-castle-walkthrough,Sleeping Beauty Castle Walkthrough,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|possible_full_day_closed,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,283,Snow White's Enchanted Wish,TRUE,10,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,snow white's enchanted wish,Snow White's Enchanted Wish,disneyland-snow-white-s-enchanted-wish,Snow White's Enchanted Wish,attraction,auto_normalized,standby,FALSE,FALSE,4.7,10,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Fantasyland,305,Storybook Land Canal Boats,TRUE,15,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,storybook land canal boats,Storybook Land Canal Boats,disneyland-storybook-land-canal-boats,Storybook Land Canal Boats,attraction,auto_normalized,standby,FALSE,FALSE,4.7,15,,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Frontierland,323,Big Thunder Mountain Railroad,TRUE,20,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,big thunder mountain railroad,Big Thunder Mountain Railroad,disneyland-big-thunder-mountain-railroad,Big Thunder Mountain Railroad,attraction,auto_normalized,standby,FALSE,FALSE,4.7,20,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Frontierland,679,Frontierland Shootin' Exposition,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,frontierland shootin' exposition,Frontierland Shootin' Exposition,disneyland-frontierland-shootin-exposition,Frontierland Shootin' Exposition,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|possible_full_day_closed,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Frontierland,456,Mark Twain Riverboat,TRUE,10,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,mark twain riverboat,Mark Twain Riverboat,disneyland-mark-twain-riverboat,Mark Twain Riverboat,attraction,auto_normalized,standby,FALSE,FALSE,4.7,10,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Frontierland,331,Pirate's Lair on Tom Sawyer Island,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,pirate's lair on tom sawyer island,Pirate's Lair on Tom Sawyer Island,disneyland-pirate-s-lair-on-tom-sawyer-island,Pirate's Lair on Tom Sawyer Island,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Frontierland,328,Sailing Ship Columbia,FALSE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,sailing ship columbia,Sailing Ship Columbia,disneyland-sailing-ship-columbia,Sailing Ship Columbia,attraction,auto_normalized,standby,FALSE,FALSE,4.7,,closed|possible_full_day_closed,status_model_only
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,674,Disneyland Railroad,TRUE,5,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,disneyland railroad,Disneyland Railroad,disneyland-disneyland-railroad,Disneyland Railroad,attraction,auto_normalized,standby,FALSE,FALSE,4.7,5,temporary_downtime,standby_wait_model
2026-07-08T16:45:18.839Z,2026-07-08 09:45:18,2026-07-08,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,690,Great Moments with Mr. Lincoln,TRUE,0,2026-07-08T16:40:35.000Z,2026-07-08 09:40:35,https://queue-times.com/parks/16/queue_times.json,great moments with mr lincoln,Great Moments with Mr. Lincoln,disneyland-great-moments-with-mr-lincoln,Great Moments with Mr. Lincoln,attraction,auto_normalized,standby,FALSE,FALSE,4.7,0,open_zero|temporary_downtime,standby_wait_model
